22.313 | 678889173.9427192 | 57751060.11247528
22.678 | 573207842.3172491 | 53180244.45411499
20.857 | 690053007.2944013 | 58434128.61539778
20.538 | 684226636.6319672 | 58062079.400963396
21.995 | 516286378.6733529 | 54417549.80184101
22.951 | 729877580.0932008 | 52385140.47165608
22.79 | 509340713.9213703 | 52558457.498919
21.874 | 550741545.6942023 | 51518475.42997498
